machine_type,temperature_motor,rpm,operating_mode,hours_since_maintenance,rul_hours,failure_type,estimated_repair_cost,maintenance_ratio
Robotic Arm,67.02,314.6,normal,45.68,4.7,motor_overheat,5843.0,8.014035087719298
Robotic Arm,70.73,302.7,normal,46.12,4.27,motor_overheat,3355.0,8.751423149905124
Robotic Arm,77.4,441.5,peak,46.4,3.98,motor_overheat,7464.0,9.31726907630522
Robotic Arm,70.19,314.2,normal,46.48,3.9,motor_overheat,7962.0,9.485714285714284
Robotic Arm,73.5,312.9,normal,46.97,3.42,motor_overheat,6049.0,10.626696832579185
Robotic Arm,77.11,298.5,normal,47.28,3.1,motor_overheat,6997.0,11.531707317073172
Robotic Arm,65.42,133.8,idle,47.35,3.03,motor_overheat,4032.0,11.74937965260546
Robotic Arm,69.69,297.6,normal,47.68,2.7,motor_overheat,3648.0,12.886486486486486
Robotic Arm,76.38,308.1,normal,48.1,2.28,motor_overheat,4751.0,14.664634146341465
Robotic Arm,77.1,303.0,normal,48.47,1.92,motor_overheat,4381.0,16.59931506849315
Robotic Arm,63.48,127.7,idle,48.83,1.55,motor_overheat,6197.0,19.149019607843137
Robotic Arm,69.99,297.9,normal,48.88,1.5,motor_overheat,3566.0,19.552
Robotic Arm,81.21,304.8,normal,49.32,1.07,motor_overheat,6944.0,23.826086956521735
Robotic Arm,80.91,306.8,normal,49.57,0.82,motor_overheat,5021.0,27.236263736263737
Robotic Arm,63.81,136.0,idle,49.77,0.62,motor_overheat,7519.0,30.72222222222222
Robotic Arm,78.77,300.1,normal,50.22,0.5,motor_overheat,3550.0,33.48
Robotic Arm,30.12,155.1,idle,0.0,78.92,none,0.0,0.0
Robotic Arm,32.58,149.8,idle,0.1,78.82,none,0.0,0.0012528188423953897
Robotic Arm,30.69,157.5,idle,0.5,78.42,none,0.0,0.006295643414756988
Robotic Arm,42.81,342.0,normal,0.9,78.02,none,0.0,0.011389521640091117
Robotic Arm,52.25,493.5,peak,1.1,77.82,none,0.0,0.013955848769347884
Robotic Arm,36.23,353.2,normal,1.57,77.35,none,0.0,0.020038289725590304
Robotic Arm,34.1,856.0,idle,1.72,77.2,none,0.0,0.021994884910485932
Robotic Arm,30.43,147.4,idle,1.85,77.07,none,0.0,0.023696682464454978
Robotic Arm,31.98,155.7,idle,2.18,76.74,none,0.0,0.02804219192179059
Robotic Arm,44.3,343.8,normal,2.38,76.54,none,0.0,0.030693835439773016
Robotic Arm,40.71,365.3,normal,2.83,76.09,none,0.0,0.03671033856531327
Robotic Arm,37.26,351.7,normal,2.9,76.02,none,0.0,0.03765255777720073
Robotic Arm,31.4,159.0,idle,2.97,75.95,none,0.0,0.03859649122807018
Robotic Arm,31.54,150.1,idle,3.13,75.79,none,0.0,0.04076051569214741
Robotic Arm,29.72,158.3,idle,3.57,75.35,none,0.0,0.04675834970530452
Robotic Arm,31.01,155.2,idle,3.87,75.05,none,0.0,0.05088757396449704
Robotic Arm,44.88,358.6,normal,4.28,74.64,none,0.0,0.05658381808566896
Robotic Arm,35.06,358.2,normal,4.35,74.57,none,0.0,0.05756252481143311
Robotic Arm,44.5,355.1,normal,4.83,74.09,none,0.0,0.06432281262485018
Robotic Arm,38.25,344.2,normal,5.03,73.89,none,0.0,0.06716517559086661
Robotic Arm,35.09,342.0,normal,5.38,73.54,none,0.0,0.07217601287899114
Robotic Arm,53.02,507.5,peak,5.53,73.39,none,0.0,0.07433794864901197
Robotic Arm,51.2,517.0,peak,5.72,73.2,none,0.0,0.07708894878706199
Robotic Arm,42.47,342.6,normal,6.05,72.87,none,0.0,0.08190063625287666
Robotic Arm,44.44,357.3,normal,6.52,72.4,none,0.0,0.0888283378746594
Robotic Arm,32.1,147.3,idle,7.0,71.92,none,0.0,0.09599561162918266
Robotic Arm,32.5,157.7,idle,7.17,71.75,none,0.0,0.09855670103092784
Robotic Arm,41.56,366.5,normal,7.65,71.27,none,0.0,0.10585305105853052
Robotic Arm,41.45,357.4,normal,7.93,70.99,none,0.0,0.11015418808167801
Robotic Arm,46.53,356.6,normal,8.32,70.6,none,0.0,0.11620111731843577
Robotic Arm,37.77,367.6,normal,8.65,70.27,none,0.0,0.12136944015714889
Robotic Arm,45.66,352.6,normal,9.05,69.87,none,0.0,0.12769860307605474
Robotic Arm,36.47,345.0,normal,9.55,69.37,none,0.0,0.13571124058547676
Robotic Arm,29.48,156.0,idle,9.7,69.22,none,0.0,0.13813728282540585
Robotic Arm,42.11,346.5,normal,10.07,68.85,none,0.0,0.14416607015032212
Robotic Arm,32.95,147.6,idle,10.17,68.75,none,0.0,0.14580645161290323
Robotic Arm,34.57,146.8,idle,10.43,68.49,none,0.0,0.15009353863865305
Robotic Arm,29.71,152.5,idle,10.85,68.07,none,0.0,0.1570870131750398
Robotic Arm,44.67,343.9,normal,11.15,67.77,none,0.0,0.16213465173767633
Robotic Arm,41.86,364.9,normal,11.2,67.72,none,0.0,0.1629802095459837
Robotic Arm,37.05,345.0,normal,11.62,67.3,none,0.0,0.17013177159590043
Robotic Arm,47.08,340.2,normal,11.65,67.27,none,0.0,0.1706459645525121
Robotic Arm,37.35,345.4,normal,11.7,67.22,none,0.0,0.17150395778364116
Robotic Arm,36.71,356.7,normal,11.98,66.94,none,0.0,0.1763320576979688
Robotic Arm,39.87,351.4,normal,12.32,66.6,none,0.0,0.1822485207100592
Robotic Arm,39.7,366.1,normal,12.78,66.14,none,0.0,0.1903485254691689
Robotic Arm,50.06,158.1,idle,13.0,65.92,none,0.0,0.19426180514046623
Robotic Arm,45.69,343.6,normal,13.45,65.47,none,0.0,0.2023469234241011
Robotic Arm,46.77,359.1,normal,13.73,65.19,none,0.0,0.20743314700105758
Robotic Arm,50.06,856.0,idle,14.15,64.77,none,0.0,0.2151436825300289
Robotic Arm,37.33,341.7,normal,14.47,64.45,none,0.0,0.2210847975553858
Robotic Arm,39.22,356.7,normal,14.88,64.04,none,0.0,0.2287822878228782
Robotic Arm,41.93,340.9,normal,15.3,63.62,none,0.0,0.23676880222841226
Robotic Arm,41.73,341.9,normal,15.68,63.24,none,0.0,0.24408468244084677
Robotic Arm,33.18,157.2,idle,15.95,62.97,none,0.0,0.2493356260747225
Robotic Arm,36.0,366.1,normal,16.12,62.8,none,0.0,0.25266457680250787
Robotic Arm,39.87,359.6,normal,16.27,62.65,none,0.0,0.2556166535742341
Robotic Arm,42.73,366.0,normal,16.6,62.32,none,0.0,0.26216045483259637
Robotic Arm,43.05,346.8,normal,16.78,62.14,none,0.0,0.2657586316122902
Robotic Arm,45.06,360.9,normal,17.13,61.79,none,0.0,0.27281414237935975
Robotic Arm,29.01,149.7,idle,17.5,61.42,none,0.0,0.28035885933995514
Robotic Arm,31.0,148.8,idle,17.63,61.29,none,0.0,0.28303098410659816
Robotic Arm,34.1,159.6,idle,18.12,60.8,none,0.0,0.29320388349514565
Robotic Arm,28.97,152.1,idle,18.32,60.6,none,0.0,0.2974025974025974
Robotic Arm,29.06,151.0,idle,18.43,60.49,none,0.0,0.2997235322816718
Robotic Arm,30.15,146.6,idle,18.8,60.12,none,0.0,0.3075916230366492
Robotic Arm,31.17,155.2,idle,18.93,59.99,none,0.0,0.31037875061485487
Robotic Arm,30.16,150.6,idle,19.42,59.5,none,0.0,0.3209917355371901
Robotic Arm,33.91,158.2,idle,19.92,59.0,none,0.0,0.332
Robotic Arm,37.47,341.0,normal,20.2,58.72,none,0.0,0.3382451440053583
Robotic Arm,34.86,155.2,idle,20.62,58.3,none,0.0,0.3477234401349073
Robotic Arm,30.17,153.6,idle,21.07,57.85,none,0.0,0.3580288870008496
Robotic Arm,30.56,154.6,idle,21.43,57.49,none,0.0,0.3663874166524192
Robotic Arm,31.84,153.0,idle,21.48,57.44,none,0.0,0.3675564681724846
Robotic Arm,29.75,151.6,idle,21.85,57.07,none,0.0,0.37627001894265544
Robotic Arm,31.55,158.5,idle,22.02,56.9,none,0.0,0.38031088082901554
Robotic Arm,32.35,150.9,idle,22.07,56.85,none,0.0,0.3815038893690579
Robotic Arm,30.42,152.5,idle,22.38,56.54,none,0.0,0.3889468196037539
Robotic Arm,29.17,147.4,idle,22.57,56.35,none,0.0,0.3935483870967742
Robotic Arm,31.06,158.8,idle,22.7,56.22,none,0.0,0.3967144355120587
Robotic Arm,32.36,145.5,idle,22.75,56.17,none,0.0,0.39793598040930556
Robotic Arm,34.11,157.3,idle,23.17,55.75,none,0.0,0.40828193832599124
Robotic Arm,30.28,147.5,idle,23.4,55.52,none,0.0,0.41401273885350315
Robotic Arm,29.87,156.7,idle,23.77,55.15,none,0.0,0.4233303650934996
Robotic Arm,33.9,157.0,idle,23.97,54.95,none,0.0,0.42841823056300266
Robotic Arm,30.85,157.2,idle,24.15,54.77,none,0.0,0.4330285099515868
Robotic Arm,31.86,159.9,idle,24.43,54.49,none,0.0,0.44025950621733645
Robotic Arm,32.5,149.8,idle,24.92,54.0,none,0.0,0.4530909090909091
Robotic Arm,36.93,361.1,normal,25.32,53.6,none,0.0,0.46373626373626375
Robotic Arm,46.24,346.8,normal,25.77,53.15,none,0.0,0.4759002770083103
Robotic Arm,44.83,362.9,normal,26.17,52.75,none,0.0,0.4868837209302326
Robotic Arm,41.93,355.9,normal,26.45,52.47,none,0.0,0.49466990835982794
Robotic Arm,43.03,353.4,normal,26.78,52.14,none,0.0,0.5039518253669553
Robotic Arm,40.09,365.1,normal,27.1,51.82,none,0.0,0.5130632336236275
Robotic Arm,50.06,856.0,normal,27.42,51.5,none,0.0,0.5222857142857144
Robotic Arm,50.51,515.4,peak,27.65,51.27,none,0.0,0.5289841209106562
Robotic Arm,34.04,157.2,idle,27.8,51.12,none,0.0,0.533384497313891
Robotic Arm,34.0,156.1,idle,28.1,50.82,none,0.0,0.5422616750289464
Robotic Arm,50.06,369.6,normal,28.18,50.74,none,0.0,0.544646308465404
Robotic Arm,42.25,348.9,normal,28.42,50.5,none,0.0,0.5518446601941748
Robotic Arm,38.61,347.5,normal,28.87,50.05,none,0.0,0.5655239960822723
Robotic Arm,30.68,152.3,idle,29.08,49.84,none,0.0,0.5719905586152635
Robotic Arm,41.04,346.4,normal,29.42,49.5,none,0.0,0.5825742574257426
Robotic Arm,41.57,348.8,normal,29.8,49.12,none,0.0,0.5945730247406226
Robotic Arm,39.62,340.9,normal,30.28,48.64,none,0.0,0.6099919419822724
Robotic Arm,46.44,364.3,normal,30.57,48.35,none,0.0,0.6194528875379939
Robotic Arm,46.65,505.1,peak,30.68,48.24,none,0.0,0.6230706742485783
Robotic Arm,37.93,343.9,normal,31.07,47.85,none,0.0,0.636028659160696
Robotic Arm,54.28,501.4,peak,31.23,47.69,none,0.0,0.6414048059149723
Robotic Arm,42.04,368.9,normal,31.5,47.42,none,0.0,0.6505576208178439
Robotic Arm,46.63,343.2,normal,31.58,47.34,none,0.0,0.6532892014894497
Robotic Arm,39.7,361.7,normal,31.8,47.12,none,0.0,0.6608478802992519
Robotic Arm,46.33,353.1,normal,31.93,46.99,none,0.0,0.6653469472806834
Robotic Arm,42.01,367.1,normal,32.13,46.79,none,0.0,0.672316384180791
Robotic Arm,33.6,158.3,idle,32.33,46.59,none,0.0,0.6793444000840512
Robotic Arm,45.49,483.7,peak,32.73,46.19,none,0.0,0.6935791481246026
Robotic Arm,35.05,356.7,normal,32.78,46.14,none,0.0,0.6953754773016546
Robotic Arm,38.08,347.9,normal,33.07,45.85,none,0.0,0.7058697972251867
Robotic Arm,37.31,360.3,normal,33.32,45.6,none,0.0,0.7150214592274678
Robotic Arm,39.44,351.2,normal,33.78,45.14,none,0.0,0.7321196358907672
Robotic Arm,35.13,366.2,normal,33.85,45.07,none,0.0,0.7347514651617104
Robotic Arm,30.39,149.0,idle,34.17,44.75,none,0.0,0.7468852459016394
Robotic Arm,36.43,360.4,normal,34.35,44.57,none,0.0,0.7537853851217907
Robotic Arm,50.06,150.5,idle,34.63,44.29,none,0.0,0.7646279531905499
Robotic Arm,31.52,148.3,idle,34.97,43.95,none,0.0,0.7779755283648497
Robotic Arm,42.2,340.2,normal,35.27,43.65,none,0.0,0.7899216125419933
Robotic Arm,33.49,146.1,idle,35.38,43.54,none,0.0,0.7943421643466547
Robotic Arm,35.3,350.7,normal,35.57,43.35,none,0.0,0.8020293122886133
Robotic Arm,43.54,503.7,peak,35.85,43.07,none,0.0,0.8134785568413887
Robotic Arm,31.53,155.0,idle,36.22,42.7,none,0.0,0.82883295194508
Robotic Arm,44.72,362.7,normal,36.27,42.65,none,0.0,0.8309278350515464
Robotic Arm,31.67,152.2,idle,36.7,42.22,none,0.0,0.8491439148542342
Robotic Arm,29.47,160.0,idle,37.1,41.82,none,0.0,0.8664175618869687
Robotic Arm,39.09,366.2,normal,37.5,41.42,none,0.0,0.884016973125884
Robotic Arm,29.9,152.0,idle,37.93,40.99,none,0.0,0.9033103119790425
Robotic Arm,33.17,149.3,idle,38.18,40.74,none,0.0,0.9147101102060373
Robotic Arm,46.81,368.9,normal,38.32,40.6,none,0.0,0.9211538461538461
Robotic Arm,43.0,347.3,normal,38.63,40.29,none,0.0,0.9355776217001696
Robotic Arm,39.55,341.8,normal,38.98,39.94,none,0.0,0.9521250610649731
Robotic Arm,38.37,360.7,normal,39.37,39.55,none,0.0,0.9709001233045623
Robotic Arm,42.56,351.9,normal,39.8,39.12,none,0.0,0.9920239282153539
Robotic Arm,47.71,347.8,normal,40.18,38.74,none,0.0,1.011071967790639
Robotic Arm,32.46,156.1,idle,40.45,38.47,none,0.0,1.0248289840385103
Robotic Arm,33.22,156.7,idle,40.65,38.27,none,0.0,1.0351413292589762
Robotic Arm,28.58,146.3,idle,41.03,37.89,none,0.0,1.0550269992285934
Robotic Arm,29.38,147.7,idle,41.07,37.85,none,0.0,1.0571428571428572
Robotic Arm,33.37,149.5,idle,41.4,37.52,none,0.0,1.0747663551401867
Robotic Arm,30.43,155.3,idle,41.83,37.09,none,0.0,1.098188500918876
Robotic Arm,29.28,153.6,idle,42.33,36.59,none,0.0,1.1260973663208298
Robotic Arm,29.87,151.1,idle,42.53,36.39,none,0.0,1.1374699117411073
Robotic Arm,36.66,359.2,normal,42.62,36.3,none,0.0,1.142627345844504
Robotic Arm,34.94,159.6,idle,42.85,36.07,none,0.0,1.1559212301052064
Robotic Arm,34.63,151.1,idle,43.35,35.57,none,0.0,1.1853978671041838
Robotic Arm,33.05,153.2,idle,43.57,35.35,none,0.0,1.198624484181568
Robotic Arm,34.89,154.0,idle,43.68,35.24,none,0.0,1.205298013245033
Robotic Arm,34.7,157.9,idle,44.15,34.77,none,0.0,1.2342745317305002
Robotic Arm,28.9,148.4,idle,44.52,34.4,none,0.0,1.257627118644068
Robotic Arm,29.0,156.1,idle,44.78,34.14,none,0.0,1.2743312464428003
Robotic Arm,33.54,152.4,idle,45.2,33.72,none,0.0,1.3018433179723503
Robotic Arm,34.75,146.1,idle,45.37,33.55,none,0.0,1.3131693198263388
Robotic Arm,44.03,367.9,normal,45.7,33.22,none,0.0,1.3354763296317944
Robotic Arm,28.82,152.9,idle,45.88,33.04,none,0.0,1.347826086956522
Robotic Arm,32.09,156.3,idle,46.0,32.92,none,0.0,1.3561320754716981
Robotic Arm,28.52,153.0,idle,46.43,32.49,none,0.0,1.3863839952224544
Robotic Arm,30.15,156.4,idle,46.53,32.39,none,0.0,1.3935309973045822
Robotic Arm,29.31,145.2,idle,46.92,32.0,none,0.0,1.4218181818181819
Robotic Arm,39.93,369.7,normal,47.37,31.55,none,0.0,1.455299539170507
Robotic Arm,34.05,153.9,idle,47.48,31.44,none,0.0,1.4636251541307028
Robotic Arm,28.69,153.1,idle,47.57,31.35,none,0.0,1.4704791344667696
Robotic Arm,31.8,148.2,idle,47.63,31.29,none,0.0,1.4750696810157944
Robotic Arm,32.22,150.2,idle,47.9,31.02,none,0.0,1.4959400374765772
Robotic Arm,30.85,146.7,idle,48.28,30.64,none,0.0,1.5259165613147914
Robotic Arm,32.22,856.0,idle,48.5,30.42,none,0.0,1.5436028007638447
Robotic Arm,53.97,516.0,peak,48.53,30.39,none,0.0,1.5460337687161516
Robotic Arm,40.36,365.6,normal,48.92,30.0,none,0.0,1.5780645161290323
Robotic Arm,45.33,345.6,normal,49.08,29.84,none,0.0,1.5914396887159532
Robotic Arm,40.31,346.1,normal,49.2,29.72,none,0.0,1.6015625000000002
Robotic Arm,38.38,365.4,normal,49.68,29.24,none,0.0,1.642857142857143
Robotic Arm,45.53,491.3,peak,49.98,28.94,none,0.0,1.6693386773547092
Robotic Arm,29.36,149.9,idle,50.33,28.59,none,0.0,1.700912470429199
Robotic Arm,38.86,344.4,normal,50.78,28.14,none,0.0,1.7426218256691832
Robotic Arm,28.59,159.6,idle,51.08,27.84,none,0.0,1.771151178918169
Robotic Arm,41.22,362.6,normal,51.2,27.72,none,0.0,1.7827298050139277
Robotic Arm,44.06,353.4,normal,51.53,27.39,none,0.0,1.815075730891159
Robotic Arm,46.31,355.9,normal,52.03,26.89,none,0.0,1.865543205449982
Robotic Arm,28.65,147.0,idle,52.08,26.84,none,0.0,1.8706896551724137
Robotic Arm,41.47,358.7,normal,52.18,26.74,none,0.0,1.881038211968277
Robotic Arm,32.38,156.6,idle,52.35,26.57,none,0.0,1.8988030467899892
Robotic Arm,44.31,351.2,normal,52.58,26.34,none,0.0,1.9231894659839064
Robotic Arm,28.8,147.4,idle,52.88,26.04,none,0.0,1.955621301775148
Robotic Arm,32.02,155.5,idle,52.93,25.99,none,0.0,1.961096702482401
Robotic Arm,28.37,155.0,idle,53.43,25.49,none,0.0,2.0169875424688564
Robotic Arm,46.2,355.4,normal,53.78,25.14,none,0.0,2.057383320581484
Robotic Arm,49.96,480.4,peak,54.0,24.92,none,0.0,2.083333333333333
Robotic Arm,34.76,147.5,idle,54.05,24.87,none,0.0,2.0892926169308077
Robotic Arm,38.8,364.2,normal,54.3,24.62,none,0.0,2.11943793911007
Robotic Arm,35.11,353.4,normal,54.53,24.39,none,0.0,2.147695943284758
Robotic Arm,53.79,497.8,peak,54.68,24.24,none,0.0,2.1664025356576864
Robotic Arm,31.32,148.6,idle,55.17,23.75,none,0.0,2.229090909090909
Robotic Arm,45.8,368.7,normal,55.58,23.34,none,0.0,2.2834839769926045
Robotic Arm,46.41,360.7,normal,55.83,23.09,none,0.0,2.3175591531755915
Robotic Arm,36.19,356.4,normal,56.27,22.65,none,0.0,2.379281183932347
Robotic Arm,47.49,363.8,normal,56.53,22.39,none,0.0,2.416844805472424
Robotic Arm,46.38,346.5,normal,56.95,21.97,none,0.0,2.479320853286896
Robotic Arm,38.04,352.9,normal,57.38,21.54,none,0.0,2.5456965394853595
Robotic Arm,41.23,342.0,normal,57.52,21.4,none,0.0,2.567857142857143
Robotic Arm,33.89,152.2,idle,57.58,21.34,none,0.0,2.5774395702775292
Robotic Arm,40.49,343.6,normal,57.72,21.2,none,0.0,2.6
Robotic Arm,29.85,147.0,idle,57.87,21.05,none,0.0,2.6244897959183673
Robotic Arm,33.93,153.0,idle,58.27,20.65,none,0.0,2.691454965357968
Robotic Arm,35.03,350.6,normal,58.63,20.29,none,0.0,2.753875058713011
Robotic Arm,32.3,148.3,idle,59.0,19.92,none,0.0,2.820267686424474
Robotic Arm,33.41,151.4,idle,59.1,19.82,none,0.0,2.838616714697406
Robotic Arm,37.82,362.6,normal,59.52,19.4,none,0.0,2.9176470588235297
Robotic Arm,35.98,350.8,normal,59.65,19.27,none,0.0,2.9427725703009373
Robotic Arm,47.45,361.2,normal,60.03,18.89,none,0.0,3.018099547511312
Robotic Arm,40.71,359.4,normal,60.1,18.82,none,0.0,3.032290615539859
Robotic Arm,50.06,366.4,normal,60.6,18.32,none,0.0,3.1366459627329193
Robotic Arm,32.49,153.1,idle,60.83,18.09,none,0.0,3.1864850707176533
Robotic Arm,42.68,348.4,normal,60.88,18.04,none,0.0,3.197478991596639
Robotic Arm,37.72,349.5,normal,61.07,17.85,none,0.0,3.239787798408488
Robotic Arm,42.85,345.8,normal,61.3,17.62,none,0.0,3.292158968850698
Robotic Arm,45.73,351.6,normal,61.73,17.19,none,0.0,3.3936228697086306
Robotic Arm,42.26,352.5,normal,62.13,16.79,none,0.0,3.4924114671163577
Robotic Arm,54.08,508.4,peak,62.27,16.65,none,0.0,3.528045325779037
Robotic Arm,31.32,156.4,idle,62.65,16.27,none,0.0,3.627678054429647
Robotic Arm,29.73,158.8,idle,62.78,16.14,none,0.0,3.662777129521587
Robotic Arm,44.35,353.1,normal,63.22,15.7,none,0.0,3.78562874251497
Robotic Arm,45.35,351.8,normal,63.5,15.42,none,0.0,3.8672350791717416
Robotic Arm,46.89,341.6,normal,63.83,15.09,none,0.0,3.967060285891858
Robotic Arm,38.48,363.0,normal,63.87,15.05,none,0.0,3.9794392523364484
Robotic Arm,47.18,513.2,peak,64.2,14.72,none,0.0,4.083969465648855
Robotic Arm,32.97,152.9,idle,64.48,14.44,none,0.0,4.176165803108809
Robotic Arm,34.64,155.2,idle,64.55,14.37,none,0.0,4.199739752765127
Robotic Arm,34.66,159.9,idle,64.98,13.94,none,0.0,4.349397590361447
Robotic Arm,38.76,345.6,normal,65.43,13.49,none,0.0,4.51552795031056
Robotic Arm,28.71,157.4,idle,65.72,13.2,none,0.0,4.6281690140845075
Robotic Arm,30.98,159.1,idle,65.93,12.99,none,0.0,4.7126518942101505
Robotic Arm,50.06,157.4,idle,66.28,12.64,none,0.0,4.859237536656892
Robotic Arm,33.14,145.7,idle,66.63,12.29,none,0.0,5.013544018058691
Robotic Arm,29.9,146.6,idle,66.67,12.25,none,0.0,5.031698113207547
Robotic Arm,34.19,146.7,idle,66.7,12.22,none,0.0,5.045385779122541
Robotic Arm,36.38,352.9,normal,66.98,11.94,none,0.0,5.176197836166925
Robotic Arm,34.45,153.2,idle,67.37,11.55,none,0.0,5.368127490039841
Robotic Arm,39.39,352.8,normal,67.78,11.14,none,0.0,5.583196046128501
Robotic Arm,29.92,149.7,idle,68.13,10.79,none,0.0,5.778625954198473
Robotic Arm,38.7,359.5,normal,68.2,10.72,none,0.0,5.819112627986348
Robotic Arm,33.56,153.2,idle,68.52,10.4,none,0.0,6.010526315789473
Robotic Arm,29.02,149.9,idle,68.77,10.15,none,0.0,6.1677130044843045
Robotic Arm,32.15,159.3,idle,69.12,9.8,none,0.0,6.4
Robotic Arm,32.22,157.2,idle,69.55,9.37,none,0.0,6.706846673095468
Robotic Arm,33.96,153.6,idle,69.7,9.22,none,0.0,6.819960861056751
Robotic Arm,32.38,153.4,idle,70.1,8.82,none,0.0,7.138492871690427
Robotic Arm,31.74,153.2,idle,70.42,8.5,none,0.0,7.4126315789473685
Robotic Arm,50.06,153.5,idle,70.67,8.25,none,0.0,7.640000000000001
Robotic Arm,46.83,340.7,normal,71.13,7.79,none,0.0,8.092150170648464
Robotic Arm,32.16,150.6,idle,71.37,7.55,none,0.0,8.347368421052632
Robotic Arm,28.55,150.3,idle,71.42,7.5,none,0.0,8.40235294117647
Robotic Arm,32.69,154.2,idle,71.48,7.44,none,0.0,8.469194312796208
Robotic Arm,37.01,365.4,normal,71.98,6.94,none,0.0,9.065491183879093
Robotic Arm,28.57,856.0,idle,72.37,6.55,none,0.0,9.58543046357616
Robotic Arm,37.77,357.0,normal,72.67,6.25,none,0.0,10.02344827586207
Robotic Arm,34.67,156.4,idle,72.9,6.02,none,0.0,10.384615384615387
Robotic Arm,31.81,153.7,idle,73.08,5.84,none,0.0,10.68421052631579
Robotic Arm,30.61,158.0,idle,73.58,5.34,none,0.0,11.605678233438486
Robotic Arm,38.25,342.6,normal,73.73,5.19,none,0.0,11.911147011308563
Robotic Arm,36.42,364.0,normal,74.15,4.77,none,0.0,12.85095320623917
Robotic Arm,38.67,369.9,normal,74.63,4.29,none,0.0,14.10775047258979
Robotic Arm,37.91,348.3,normal,74.97,3.95,none,0.0,15.145454545454545
Robotic Arm,41.32,368.4,normal,75.02,3.9,none,0.0,15.310204081632651
Robotic Arm,45.54,345.7,normal,75.4,3.52,none,0.0,16.681415929203542
Robotic Arm,37.25,364.4,normal,75.8,3.12,none,0.0,18.398058252427184
Robotic Arm,36.87,356.7,normal,75.92,3.0,none,0.0,18.98
Robotic Arm,30.35,148.6,idle,76.02,2.9,none,0.0,19.49230769230769
Robotic Arm,54.24,513.3,peak,76.4,2.52,none,0.0,21.704545454545457
Robotic Arm,41.31,345.5,normal,76.82,2.1,none,0.0,24.78064516129032
Robotic Arm,35.29,344.4,normal,76.87,2.05,none,0.0,25.203278688524595
Robotic Arm,47.69,351.3,normal,77.05,1.87,none,0.0,26.84668989547038
Robotic Arm,35.62,344.5,normal,77.37,1.55,none,0.0,30.341176470588238
Robotic Arm,37.23,352.8,normal,77.53,1.39,none,0.0,32.43933054393306
Robotic Arm,42.76,361.8,normal,77.82,1.1,none,0.0,37.05714285714285
Robotic Arm,39.18,355.6,normal,78.25,0.67,none,0.0,46.8562874251497
Robotic Arm,42.13,343.4,normal,78.55,0.5,none,0.0,52.36666666666667
Robotic Arm,45.67,346.6,normal,78.97,0.5,none,0.0,52.64666666666667
Robotic Arm,37.23,345.4,normal,79.3,0.5,none,0.0,52.86666666666667
Robotic Arm,44.19,352.1,normal,79.43,0.5,none,0.0,52.95333333333334
Robotic Arm,45.58,347.7,normal,79.65,0.5,none,0.0,53.1
Robotic Arm,41.87,345.1,normal,80.13,0.5,none,0.0,53.419999999999995
Robotic Arm,31.09,158.7,idle,80.28,0.5,none,0.0,53.52
Robotic Arm,30.87,159.9,idle,80.62,0.5,none,0.0,53.74666666666667
Robotic Arm,46.05,495.5,peak,80.77,0.5,none,0.0,53.846666666666664
Robotic Arm,33.54,159.5,idle,80.8,0.5,none,0.0,53.86666666666667
Robotic Arm,50.06,344.8,normal,81.28,0.5,none,0.0,54.18666666666667
Robotic Arm,35.46,344.1,normal,81.48,0.5,none,0.0,54.32
Robotic Arm,42.19,350.6,normal,81.57,0.5,none,0.0,54.379999999999995
Robotic Arm,47.08,343.3,normal,81.68,0.5,none,0.0,54.45333333333334
Robotic Arm,30.71,150.3,idle,81.87,0.5,none,0.0,54.580000000000005
Robotic Arm,34.85,156.6,idle,82.13,0.5,none,0.0,54.75333333333333
Robotic Arm,33.56,156.5,idle,82.38,0.5,none,0.0,54.919999999999995
Robotic Arm,40.21,347.0,normal,82.73,0.5,none,0.0,55.153333333333336
Robotic Arm,39.13,344.4,normal,82.98,0.5,none,0.0,55.32
Robotic Arm,42.0,348.6,normal,83.1,0.5,none,0.0,55.4
Robotic Arm,30.63,157.2,idle,83.52,0.5,none,0.0,55.68
Robotic Arm,37.85,354.1,normal,83.95,0.5,none,0.0,55.96666666666667
Robotic Arm,42.9,358.0,normal,84.35,0.5,none,0.0,56.23333333333333
Robotic Arm,33.39,149.2,idle,84.42,0.5,none,0.0,56.28
Robotic Arm,41.07,364.3,normal,84.48,0.5,none,0.0,56.32
Robotic Arm,50.37,497.5,peak,84.9,0.5,none,0.0,56.6
Robotic Arm,42.53,352.5,normal,85.23,0.5,none,0.0,56.82
Robotic Arm,35.02,363.1,normal,85.47,0.5,none,0.0,56.98
Robotic Arm,35.04,341.9,normal,85.72,0.5,none,0.0,57.14666666666667
Robotic Arm,32.07,148.4,idle,85.92,0.5,none,0.0,57.28
Robotic Arm,34.03,150.2,idle,86.02,0.5,none,0.0,57.346666666666664
Robotic Arm,43.86,368.2,normal,86.32,0.5,none,0.0,57.54666666666666
Robotic Arm,43.41,517.2,peak,86.67,0.5,none,0.0,57.78
Robotic Arm,40.25,351.8,normal,87.13,0.5,none,0.0,58.086666666666666
Robotic Arm,50.06,344.0,normal,87.17,0.5,none,0.0,58.11333333333334
Robotic Arm,42.75,361.8,normal,87.35,0.5,none,0.0,58.23333333333333
